id,language
10349,English
42518,English
29787,English
9638,English
10576,English
12662,English
61369,English
11712,Japanese
12618,English
13824,English
226,English
288772,English
55107,French
69851,Spanish
10388,English
17198,English
44857,English
9346,English
861,English
14412,English
9377,English
11541,English
2457,French
11901,English
4929,English
85325,English
11230,Chinese
8416,Italian
11054,English
851,English
24453,English
18254,English
56235,English
20123,Serbo-Croatian
16642,English
2593,French
42020,Spanish
3086,English
16305,English
32255,English
48797,Spanish
19997,English
3767,English
17352,English
535,English
2731,French
1654,English
31043,English
14831,English
658,English
657,English
646,English
5689,English
391,Italian
8052,English
772,English
65448,English
65452,French
31650,English
73575,English
302579,English
550,English
97537,English
12220,English
1610,English
53151,English
42881,English
29064,English
404,English
42196,English
36819,English
42726,French
9343,German
16858,English
42006,Chinese
11562,English
10496,English
16162,English
8649,English
31306,English
10563,English
14484,English
214735,English
94857,English
32043,English
15247,English
29251,English
5548,English
5549,English
856,English
38772,English
699,English
709,English
253,English
13511,French
660,English
46798,English
11377,English
26149,English
492,English
108346,English
98480,English
128,Japanese
46286,English
8672,German
8056,French
2020,English
9481,English
9008,English
14242,English
16129,English
104103,French
11489,French
28145,English
51371,English
18111,English
31361,English
11223,English
16281,English
16288,English
1694,English
476,English
37094,English
13555,English
961,English
73969,English
24831,English
64963,English
85160,French
25560,English
21610,English
11878,Japanese
11510,English
11234,English
957,English
11886,English
37853,English
62204,English
11040,English
21849,English
1621,English
14035,English
40771,English
40772,English
40773,English
11498,English
11790,English
29371,English
276635,English
47941,English
29048,English
19052,English
21349,English
1832,English
10047,French
10228,Japanese
47692,English
18561,English
144953,Spanish
37426,English
51787,English
11663,English
13485,English
9289,English
9264,English
18222,English
124853,English
11165,English
4203,Spanish
24226,English
88875,English
11379,English
29154,English
2039,English
77915,French
11943,English
11481,English
2690,English
20565,English
27141,English
10399,English
90762,Macedonian
2668,English
36643,English
99,Spanish
159569,English
77010,French
25898,English
9647,English
11787,English
5156,Italian
24276,English
11953,Japanese
44662,Japanese
29005,English
26371,English
596,English
52470,English
20334,English
11393,English
31121,English
293,English
10998,English
12235,English
36094,English
9013,English
11005,English
59820,English
2924,English
177,English
38557,English
42087,English
13681,English
34760,English
9946,English
863,English
31582,English
125520,English
22267,English
55123,English
5486,Italian
10411,English
41462,English
1718,English
28604,English
15506,English
20024,English
78256,English
13787,English
54933,English
9684,English
9586,English
41638,English
70801,English
33015,English
777,French
21887,English
5652,English
19664,English
32331,English
76083,English
32628,English
32669,English
18161,English
31681,English
33666,English
32274,English
10402,English
497,English
1715,English
35118,English
42739,English
26162,English
25188,English
15515,English
75888,English
1439,English
2277,English
10137,English
10387,Chinese
49948,English
334,English
30237,English
50116,English
46435,English
94260,English
22213,English
47070,English
36492,English
624,English
26578,English
415072,English
43103,English
43194,English
9563,English
1850,English
926,English
1213,English
10471,English
10400,English
10397,English
20761,English
12524,English
28216,English
36773,English
30814,English
10219,English
3558,English
104878,English
41276,English
17908,English
10384,English
125317,English
48233,English
10236,English
71067,English
632,English
11851,English
5924,English
33734,English
14886,English
26617,English
11900,German
10493,English
16241,English
27632,Italian
22160,English
4460,English
9644,English
43455,English
13342,English
35119,English
21256,English
14919,English
14040,English
75641,English
17343,Spanish
22692,English
47620,English
2990,English
38775,English
10831,English
21193,French
33078,English
16672,Japanese
10472,English
123277,English
79474,Spanish
97805,English
53714,English
21489,English
51392,English
32600,English
110479,English
299121,English
13005,English
65134,English
121738,English
18681,English
75531,German
20468,English
14521,Tibetan
46835,English
10406,English
14741,English
32015,Spanish
1883,English
2005,English
6279,English
11087,English
7305,English
24735,English
9475,English
8872,English
8873,English
11287,English
9869,English
619,English
9374,English
11259,English
8293,English
11068,English
1923,English
10158,English
10206,English
11782,Chinese
10086,French
9367,Spanish
9876,English
10326,English
16562,English
9609,English
12143,English
4234,English
9605,English
8374,English
29076,English
80471,English
49477,English
121940,English
28156,English
113096,English
106837,English
24349,English
27841,English
1907,English
15489,English
15655,English
68546,English
36210,Chinese
279444,English
77908,English
22342,English
96484,English
30062,English
62463,English
25934,English
101383,English
14181,English
10385,English
2787,English
2069,English
61416,English
79515,English
14839,English
42186,English
28978,English
901,English
25010,English
36208,English
10098,English
18264,English
291861,English
33374,English
43368,English
127602,English
2155,English
11004,English
25212,English
36048,English
139,Danish
210307,English
47816,English
20682,English
25166,English
1831,English
10416,English
14271,English
4816,English
19958,English
28569,English
2193,English
64871,English
54575,English
11016,English
23020,English
54195,English
139058,English
20423,English
10839,English
36489,English
24481,English
11296,English
61651,English
28172,English
57855,English
28180,English
14280,English
72086,English
149687,English
29478,English
28177,English
64166,English
73642,English
2067,English
622,English
110666,English
28463,French
12186,English
20283,English
5693,English
287,English
968,English
838,English
16958,English
3114,English
31938,English
12501,English
22650,French
31618,English
42232,English
15873,English
26928,English
68427,English
25392,English
67455,French
22178,English
48213,German
35412,English
43463,English
59939,English
159727,English
244151,English
8333,English
19259,English
820,English
11718,English
8989,English
32031,English
58048,English
26827,English
11157,English
28370,English
918,English
61178,English
11176,English
14900,English
11899,English
36536,English
18890,English
19736,English
123047,English
24575,English
16535,English
10971,English
23928,English
31336,French
462,English
9532,English
117259,English
78231,English
2383,English
25503,English
53879,English
1396,Russian
11570,English
1541,English
150043,English
17443,English
8469,English
27995,English
36739,English
925,English
41823,English
1713,English
26170,English
30547,English
